region,supplysector,subsector,stub.technology,year,minicam.non.energy.input,input.cost
South Asia,H2 central production,solar,electrolysis,1975,solar panels,18.418299122325827
South Korea,H2 central production,solar,electrolysis,1975,solar panels,22.428845328724346
Southeast Asia,H2 central production,solar,electrolysis,1975,solar panels,19.739789674467968
Taiwan,H2 central production,solar,electrolysis,1975,solar panels,23.4684684506501
Argentina,H2 central production,solar,electrolysis,1975,solar panels,20.153229462545575
Colombia,H2 central production,solar,electrolysis,1975,solar panels,21.443598983771587
USA,H2 central production,solar,electrolysis,1990,solar panels,23.463559294640604
Africa_Eastern,H2 central production,solar,electrolysis,1990,solar panels,16.619424161358808
Africa_Northern,H2 central production,solar,electrolysis,1990,solar panels,16.747807620334424
Africa_Southern,H2 central production,solar,electrolysis,1990,solar panels,17.030898420702762
Africa_Western,H2 central production,solar,electrolysis,1990,solar panels,17.153598850042968
Australia_NZ,H2 central production,solar,electrolysis,1990,solar panels,17.21961675891952
Brazil,H2 central production,solar,electrolysis,1990,solar panels,19.020846051860357
Canada,H2 central production,solar,electrolysis,1990,solar panels,36.15882171664112
Central America and Caribbean,H2 central production,solar,electrolysis,1990,solar panels,18.67137979329787
Central Asia,H2 central production,solar,electrolysis,1990,solar panels,21.85957013581584
China,H2 central production,solar,electrolysis,1990,solar panels,19.5623646155691
EU-12,H2 central production,solar,electrolysis,1990,solar panels,28.351441654532746
EU-15,H2 central production,solar,electrolysis,1990,solar panels,25.61781053060307
Europe_Eastern,H2 central production,solar,electrolysis,1990,solar panels,28.810917099632213
Europe_Non_EU,H2 central production,solar,electrolysis,1990,solar panels,21.375741179571776
European Free Trade Association,H2 central production,solar,electrolysis,1990,solar panels,42.69765981883162
India,H2 central production,solar,electrolysis,1990,solar panels,18.971154486161407
Indonesia,H2 central production,solar,electrolysis,1990,solar panels,20.247781125846522
Japan,H2 central production,solar,electrolysis,1990,solar panels,24.81317313430644
Mexico,H2 central production,solar,electrolysis,1990,solar panels,17.48193198243273
Middle East,H2 central production,solar,electrolysis,1990,solar panels,17.144148988368386
Pakistan,H2 central production,solar,electrolysis,1990,solar panels,18.07543801232845
Russia,H2 central production,solar,electrolysis,1990,solar panels,36.037858140093164
South Africa,H2 central production,solar,electrolysis,1990,solar panels,16.99358608516723
South America_Northern,H2 central production,solar,electrolysis,1990,solar panels,19.30529608466603
South America_Southern,H2 central production,solar,electrolysis,1990,solar panels,19.499428759854
South Asia,H2 central production,solar,electrolysis,1990,solar panels,18.418299122325827
South Korea,H2 central production,solar,electrolysis,1990,solar panels,22.428845328724346
Southeast Asia,H2 central production,solar,electrolysis,1990,solar panels,19.739789674467968
Taiwan,H2 central production,solar,electrolysis,1990,solar panels,23.4684684506501
Argentina,H2 central production,solar,electrolysis,1990,solar panels,20.153229462545575
Colombia,H2 central production,solar,electrolysis,1990,solar panels,21.443598983771587
USA,H2 central production,solar,electrolysis,2005,solar panels,23.463559294640604
Africa_Eastern,H2 central production,solar,electrolysis,2005,solar panels,16.619424161358808
Africa_Northern,H2 central production,solar,electrolysis,2005,solar panels,16.747807620334424
Africa_Southern,H2 central production,solar,electrolysis,2005,solar panels,17.030898420702762
Africa_Western,H2 central production,solar,electrolysis,2005,solar panels,17.153598850042968
Australia_NZ,H2 central production,solar,electrolysis,2005,solar panels,17.21961675891952
Brazil,H2 central production,solar,electrolysis,2005,solar panels,19.020846051860357
Canada,H2 central production,solar,electrolysis,2005,solar panels,36.15882171664112
Central America and Caribbean,H2 central production,solar,electrolysis,2005,solar panels,18.67137979329787
Central Asia,H2 central production,solar,electrolysis,2005,solar panels,21.85957013581584
China,H2 central production,solar,electrolysis,2005,solar panels,19.5623646155691
EU-12,H2 central production,solar,electrolysis,2005,solar panels,28.351441654532746
EU-15,H2 central production,solar,electrolysis,2005,solar panels,25.61781053060307
Europe_Eastern,H2 central production,solar,electrolysis,2005,solar panels,28.810917099632213
Europe_Non_EU,H2 central production,solar,electrolysis,2005,solar panels,21.375741179571776
European Free Trade Association,H2 central production,solar,electrolysis,2005,solar panels,42.69765981883162
India,H2 central production,solar,electrolysis,2005,solar panels,18.971154486161407
Indonesia,H2 central production,solar,electrolysis,2005,solar panels,20.247781125846522
Japan,H2 central production,solar,electrolysis,2005,solar panels,24.81317313430644
Mexico,H2 central production,solar,electrolysis,2005,solar panels,17.48193198243273
Middle East,H2 central production,solar,electrolysis,2005,solar panels,17.144148988368386
Pakistan,H2 central production,solar,electrolysis,2005,solar panels,18.07543801232845
Russia,H2 central production,solar,electrolysis,2005,solar panels,36.037858140093164
South Africa,H2 central production,solar,electrolysis,2005,solar panels,16.99358608516723
South America_Northern,H2 central production,solar,electrolysis,2005,solar panels,19.30529608466603
South America_Southern,H2 central production,solar,electrolysis,2005,solar panels,19.499428759854
South Asia,H2 central production,solar,electrolysis,2005,solar panels,18.418299122325827
South Korea,H2 central production,solar,electrolysis,2005,solar panels,22.428845328724346
Southeast Asia,H2 central production,solar,electrolysis,2005,solar panels,19.739789674467968
Taiwan,H2 central production,solar,electrolysis,2005,solar panels,23.4684684506501
Argentina,H2 central production,solar,electrolysis,2005,solar panels,20.153229462545575
Colombia,H2 central production,solar,electrolysis,2005,solar panels,21.443598983771587
USA,H2 central production,solar,electrolysis,2010,solar panels,23.463559294640604
Africa_Eastern,H2 central production,solar,electrolysis,2010,solar panels,16.619424161358808
Africa_Northern,H2 central production,solar,electrolysis,2010,solar panels,16.747807620334424
Africa_Southern,H2 central production,solar,electrolysis,2010,solar panels,17.030898420702762
Africa_Western,H2 central production,solar,electrolysis,2010,solar panels,17.153598850042968
Australia_NZ,H2 central production,solar,electrolysis,2010,solar panels,17.21961675891952
Brazil,H2 central production,solar,electrolysis,2010,solar panels,19.020846051860357
Canada,H2 central production,solar,electrolysis,2010,solar panels,36.15882171664112
Central America and Caribbean,H2 central production,solar,electrolysis,2010,solar panels,18.67137979329787
Central Asia,H2 central production,solar,electrolysis,2010,solar panels,21.85957013581584
China,H2 central production,solar,electrolysis,2010,solar panels,19.5623646155691
EU-12,H2 central production,solar,electrolysis,2010,solar panels,28.351441654532746
EU-15,H2 central production,solar,electrolysis,2010,solar panels,25.61781053060307
Europe_Eastern,H2 central production,solar,electrolysis,2010,solar panels,28.810917099632213
Europe_Non_EU,H2 central production,solar,electrolysis,2010,solar panels,21.375741179571776
European Free Trade Association,H2 central production,solar,electrolysis,2010,solar panels,42.69765981883162
India,H2 central production,solar,electrolysis,2010,solar panels,18.971154486161407
Indonesia,H2 central production,solar,electrolysis,2010,solar panels,20.247781125846522
Japan,H2 central production,solar,electrolysis,2010,solar panels,24.81317313430644
Mexico,H2 central production,solar,electrolysis,2010,solar panels,17.48193198243273
Middle East,H2 central production,solar,electrolysis,2010,solar panels,17.144148988368386
Pakistan,H2 central production,solar,electrolysis,2010,solar panels,18.07543801232845
Russia,H2 central production,solar,electrolysis,2010,solar panels,36.037858140093164
South Africa,H2 central production,solar,electrolysis,2010,solar panels,16.99358608516723
South America_Northern,H2 central production,solar,electrolysis,2010,solar panels,19.30529608466603
South America_Southern,H2 central production,solar,electrolysis,2010,solar panels,19.499428759854
South Asia,H2 central production,solar,electrolysis,2010,solar panels,18.418299122325827
South Korea,H2 central production,solar,electrolysis,2010,solar panels,22.428845328724346
Southeast Asia,H2 central production,solar,electrolysis,2010,solar panels,19.739789674467968
Taiwan,H2 central production,solar,electrolysis,2010,solar panels,23.4684684506501
Argentina,H2 central production,solar,electrolysis,2010,solar panels,20.153229462545575
Colombia,H2 central production,solar,electrolysis,2010,solar panels,21.443598983771587
USA,H2 central production,solar,electrolysis,2015,solar panels,23.463559294640604
Africa_Eastern,H2 central production,solar,electrolysis,2015,solar panels,16.619424161358808
Africa_Northern,H2 central production,solar,electrolysis,2015,solar panels,16.747807620334424
Africa_Southern,H2 central production,solar,electrolysis,2015,solar panels,17.030898420702762
Africa_Western,H2 central production,solar,electrolysis,2015,solar panels,17.153598850042968
Australia_NZ,H2 central production,solar,electrolysis,2015,solar panels,17.21961675891952
Brazil,H2 central production,solar,electrolysis,2015,solar panels,19.020846051860357
Canada,H2 central production,solar,electrolysis,2015,solar panels,36.15882171664112
Central America and Caribbean,H2 central production,solar,electrolysis,2015,solar panels,18.67137979329787
Central Asia,H2 central production,solar,electrolysis,2015,solar panels,21.85957013581584
China,H2 central production,solar,electrolysis,2015,solar panels,19.5623646155691
EU-12,H2 central production,solar,electrolysis,2015,solar panels,28.351441654532746
EU-15,H2 central production,solar,electrolysis,2015,solar panels,25.61781053060307
Europe_Eastern,H2 central production,solar,electrolysis,2015,solar panels,28.810917099632213
Europe_Non_EU,H2 central production,solar,electrolysis,2015,solar panels,21.375741179571776
European Free Trade Association,H2 central production,solar,electrolysis,2015,solar panels,42.69765981883162
India,H2 central production,solar,electrolysis,2015,solar panels,18.971154486161407
Indonesia,H2 central production,solar,electrolysis,2015,solar panels,20.247781125846522
Japan,H2 central production,solar,electrolysis,2015,solar panels,24.81317313430644
Mexico,H2 central production,solar,electrolysis,2015,solar panels,17.48193198243273
Middle East,H2 central production,solar,electrolysis,2015,solar panels,17.144148988368386
Pakistan,H2 central production,solar,electrolysis,2015,solar panels,18.07543801232845
Russia,H2 central production,solar,electrolysis,2015,solar panels,36.037858140093164
South Africa,H2 central production,solar,electrolysis,2015,solar panels,16.99358608516723
South America_Northern,H2 central production,solar,electrolysis,2015,solar panels,19.30529608466603
South America_Southern,H2 central production,solar,electrolysis,2015,solar panels,19.499428759854
South Asia,H2 central production,solar,electrolysis,2015,solar panels,18.418299122325827
South Korea,H2 central production,solar,electrolysis,2015,solar panels,22.428845328724346
Southeast Asia,H2 central production,solar,electrolysis,2015,solar panels,19.739789674467968
Taiwan,H2 central production,solar,electrolysis,2015,solar panels,23.4684684506501
Argentina,H2 central production,solar,electrolysis,2015,solar panels,20.153229462545575
Colombia,H2 central production,solar,electrolysis,2015,solar panels,21.443598983771587
USA,H2 central production,solar,electrolysis,2020,solar panels,14.24130712705982
Africa_Eastern,H2 central production,solar,electrolysis,2020,solar panels,10.08723019319796
Africa_Northern,H2 central production,solar,electrolysis,2020,solar panels,10.165153079762048
Africa_Southern,H2 central production,solar,electrolysis,2020,solar panels,10.336976245304182
Africa_Western,H2 central production,solar,electrolysis,2020,solar panels,10.411449792855647
Australia_NZ,H2 central production,solar,electrolysis,2020,solar panels,10.451519643486192
Brazil,H2 central production,solar,electrolysis,2020,solar panels,11.544783425204358
Canada,H2 central production,solar,electrolysis,2020,solar panels,21.946750659304616
Central America and Caribbean,H2 central production,solar,electrolysis,2020,solar panels,11.332673392952364
Central Asia,H2 central production,solar,electrolysis,2020,solar panels,13.267759083796179
China,H2 central production,solar,electrolysis,2020,solar panels,11.873460421048806
EU-12,H2 central production,solar,electrolysis,2020,solar panels,17.208028118280527
EU-15,H2 central production,solar,electrolysis,2020,solar panels,15.548839078838222
Europe_Eastern,H2 central production,solar,electrolysis,2020,solar panels,17.486908694276455
Europe_Non_EU,H2 central production,solar,electrolysis,2020,solar panels,12.974097040612032
European Free Trade Association,H2 central production,solar,electrolysis,2020,solar panels,25.91552626142249
India,H2 central production,solar,electrolysis,2020,solar panels,11.514622918017162
Indonesia,H2 central production,solar,electrolysis,2020,solar panels,12.28947688770005
Japan,H2 central production,solar,electrolysis,2020,solar panels,15.060460988256056
Mexico,H2 central production,solar,electrolysis,2020,solar panels,10.610732984277512
Middle East,H2 central production,solar,electrolysis,2020,solar panels,10.40571415911287
Pakistan,H2 central production,solar,electrolysis,2020,solar panels,10.970963993877046
Russia,H2 central production,solar,electrolysis,2020,solar panels,21.87333130194392
South Africa,H2 central production,solar,electrolysis,2020,solar panels,10.314329364525493
South America_Northern,H2 central production,solar,electrolysis,2020,solar panels,11.717431582656461
South America_Southern,H2 central production,solar,electrolysis,2020,solar panels,11.835261235695551
South Asia,H2 central production,solar,electrolysis,2020,solar panels,11.179065003109374
South Korea,H2 central production,solar,electrolysis,2020,solar panels,13.613283083809172
Southeast Asia,H2 central production,solar,electrolysis,2020,solar panels,11.981149315307597
Taiwan,H2 central production,solar,electrolysis,2020,solar panels,14.244286760183165
Argentina,H2 central production,solar,electrolysis,2020,solar panels,12.23208835344
Colombia,H2 central production,solar,electrolysis,2020,solar panels,13.01528362353588
USA,H2 central production,solar,electrolysis,2025,solar panels,9.422877073930435
Africa_Eastern,H2 central production,solar,electrolysis,2025,solar panels,6.674298172134679
Africa_Northern,H2 central production,solar,electrolysis,2025,solar panels,6.72585648590379
Africa_Southern,H2 central production,solar,electrolysis,2025,solar panels,6.839544685512992
Africa_Western,H2 central production,solar,electrolysis,2025,solar panels,6.888820715976765
Australia_NZ,H2 central production,solar,electrolysis,2025,solar panels,6.91533325962839
Brazil,H2 central production,solar,electrolysis,2025,solar panels,7.638700162160562
Canada,H2 central production,solar,electrolysis,2025,solar panels,14.521246665756319
Central America and Caribbean,H2 central production,solar,electrolysis,2025,solar panels,7.49835582843994
Central Asia,H2 central production,solar,electrolysis,2025,solar panels,8.77872106666281
China,H2 central production,solar,electrolysis,2025,solar panels,7.856171978563302
EU-12,H2 central production,solar,electrolysis,2025,solar panels,11.385832227099243
EU-15,H2 central production,solar,electrolysis,2025,solar panels,10.2880162596751
Europe_Eastern,H2 central production,solar,electrolysis,2025,solar panels,11.57035583595558
Europe_Non_EU,H2 central production,solar,electrolysis,2025,solar panels,8.584417179420212
European Free Trade Association,H2 central production,solar,electrolysis,2025,solar panels,17.147219429289567
India,H2 central production,solar,electrolysis,2025,solar panels,7.618744216461426
Indonesia,H2 central production,solar,electrolysis,2025,solar panels,8.131432668541475
Japan,H2 central production,solar,electrolysis,2025,solar panels,9.964876910730611
Mexico,H2 central production,solar,electrolysis,2025,solar panels,7.020678065791288
Middle East,H2 central production,solar,electrolysis,2025,solar panels,6.885025687106377
Pakistan,H2 central production,solar,electrolysis,2025,solar panels,7.259027852885238
Russia,H2 central production,solar,electrolysis,2025,solar panels,14.472668148834774
South Africa,H2 central production,solar,electrolysis,2025,solar panels,6.824560192040474
South America_Northern,H2 central production,solar,electrolysis,2025,solar panels,7.752934224399176
South America_Southern,H2 central production,solar,electrolysis,2025,solar panels,7.830897175857581
South Asia,H2 central production,solar,electrolysis,2025,solar panels,7.396719583810077
South Korea,H2 central production,solar,electrolysis,2025,solar panels,9.007339840850245
Southeast Asia,H2 central production,solar,electrolysis,2025,solar panels,7.927425214223109
Taiwan,H2 central production,solar,electrolysis,2025,solar panels,9.42484857250119
Argentina,H2 central production,solar,electrolysis,2025,solar panels,8.093461076540766
Colombia,H2 central production,solar,electrolysis,2025,solar panels,8.61166861810657
USA,H2 central production,solar,electrolysis,2030,solar panels,6.850151107924282
Africa_Eastern,H2 central production,solar,electrolysis,2030,solar panels,4.852016073196512
Africa_Northern,H2 central production,solar,electrolysis,2030,solar panels,4.8894974323840685
Africa_Southern,H2 central production,solar,electrolysis,2030,solar panels,4.972145368932609
Africa_Western,H2 central production,solar,electrolysis,2030,solar panels,5.007967576102157
Australia_NZ,H2 central production,solar,electrolysis,2030,solar panels,5.027241406042223
Brazil,H2 central production,solar,electrolysis,2030,solar panels,5.553107609107273
Canada,H2 central production,solar,electrolysis,2030,solar panels,10.556514019595582
Central America and Caribbean,H2 central production,solar,electrolysis,2030,solar panels,5.451081456629172
Central Asia,H2 central production,solar,electrolysis,2030,solar panels,6.38186886755968
China,H2 central production,solar,electrolysis,2030,solar panels,5.7112031453628624
EU-12,H2 central production,solar,electrolysis,2030,solar panels,8.277161065900549
EU-15,H2 central production,solar,electrolysis,2030,solar panels,7.479081540237091
Europe_Eastern,H2 central production,solar,electrolysis,2030,solar panels,8.411304236158227
Europe_Non_EU,H2 central production,solar,electrolysis,2030,solar panels,6.240615726080067
European Free Trade Association,H2 central production,solar,electrolysis,2030,solar panels,12.465518041866357
India,H2 central production,solar,electrolysis,2030,solar panels,5.538600230684729
Indonesia,H2 central production,solar,electrolysis,2030,solar panels,5.911309472297623
Japan,H2 central production,solar,electrolysis,2030,solar panels,7.2441688536108275
Mexico,H2 central production,solar,electrolysis,2030,solar panels,5.103823943943233
Middle East,H2 central production,solar,electrolysis,2030,solar panels,5.005208703093719
Pakistan,H2 central production,solar,electrolysis,2030,solar panels,5.277097143341354
Russia,H2 central production,solar,electrolysis,2030,solar panels,10.521198884005829
South Africa,H2 central production,solar,electrolysis,2030,solar panels,4.961252088275638
South America_Northern,H2 central production,solar,electrolysis,2030,solar panels,5.636152371536729
South America_Southern,H2 central production,solar,electrolysis,2030,solar panels,5.692829116242164
South Asia,H2 central production,solar,electrolysis,2030,solar panels,5.37719493255653
South Korea,H2 central production,solar,electrolysis,2030,solar panels,6.548067910272979
Southeast Asia,H2 central production,solar,electrolysis,2030,solar panels,5.763002126435065
Taiwan,H2 central production,solar,electrolysis,2030,solar panels,6.851584328692502
Argentina,H2 central production,solar,electrolysis,2030,solar panels,5.883705255350664
Colombia,H2 central production,solar,electrolysis,2030,solar panels,6.260426710713026
USA,H2 central production,solar,electrolysis,2035,solar panels,5.473149494256028
Africa_Eastern,H2 central production,solar,electrolysis,2035,solar panels,3.8766749665445683
Africa_Northern,H2 central production,solar,electrolysis,2035,solar panels,3.9066219091520242
Africa_Southern,H2 central production,solar,electrolysis,2035,solar panels,3.9726561476666564
Africa_Western,H2 central production,solar,electrolysis,2035,solar panels,4.001277457177091
Australia_NZ,H2 central production,solar,electrolysis,2035,solar panels,4.016676906171263
Brazil,H2 central production,solar,electrolysis,2035,solar panels,4.436834695102717
Canada,H2 central production,solar,electrolysis,2035,solar panels,8.434467861682515
Central America and Caribbean,H2 central production,solar,electrolysis,2035,solar panels,4.355317605035837
Central Asia,H2 central production,solar,electrolysis,2035,solar panels,5.099000272342406
China,H2 central production,solar,electrolysis,2035,solar panels,4.563150230434552
EU-12,H2 central production,solar,electrolysis,2035,solar panels,6.61330519399836
EU-15,H2 central production,solar,electrolysis,2035,solar panels,5.9756537782203765
Europe_Eastern,H2 central production,solar,electrolysis,2035,solar panels,6.720483212831317
Europe_Non_EU,H2 central production,solar,electrolysis,2035,solar panels,4.986141512342662
European Free Trade Association,H2 central production,solar,electrolysis,2035,solar panels,9.959728287972588
India,H2 central production,solar,electrolysis,2035,solar panels,4.425243556509515
Indonesia,H2 central production,solar,electrolysis,2035,solar panels,4.723031643969133
Japan,H2 central production,solar,electrolysis,2035,solar panels,5.787962699330811
Mexico,H2 central production,solar,electrolysis,2035,solar panels,4.077864998518143
Middle East,H2 central production,solar,electrolysis,2035,solar panels,3.9990731664727037
Pakistan,H2 central production,solar,electrolysis,2035,solar panels,4.216307218071067
Russia,H2 central production,solar,electrolysis,2035,solar panels,8.406251693389665
South Africa,H2 central production,solar,electrolysis,2035,solar panels,3.963952609222152
South America_Northern,H2 central production,solar,electrolysis,2035,solar panels,4.503185990472772
South America_Southern,H2 central production,solar,electrolysis,2035,solar panels,4.54846970636946
South Asia,H2 central production,solar,electrolysis,2035,solar panels,4.296283580021013
South Korea,H2 central production,solar,electrolysis,2035,solar panels,5.231790365909812
Southeast Asia,H2 central production,solar,electrolysis,2035,solar panels,4.604536699519934
Taiwan,H2 central production,solar,electrolysis,2035,solar panels,5.47429461228323
Argentina,H2 central production,solar,electrolysis,2035,solar panels,4.700976363196157
Colombia,H2 central production,solar,electrolysis,2035,solar panels,5.001970138429342
USA,H2 central production,solar,electrolysis,2040,solar panels,4.737628887021707
Africa_Eastern,H2 central production,solar,electrolysis,2040,solar panels,3.355699917638008
Africa_Northern,H2 central production,solar,electrolysis,2040,solar panels,3.381622377918686
Africa_Southern,H2 central production,solar,electrolysis,2040,solar panels,3.4387824675978966
Africa_Western,H2 central production,solar,electrolysis,2040,solar panels,3.463557442749467
Australia_NZ,H2 central production,solar,electrolysis,2040,solar panels,3.4768874046800833
Brazil,H2 central production,solar,electrolysis,2040,solar panels,3.8405814130454448
Canada,H2 central production,solar,electrolysis,2040,solar panels,7.300984310788502
Central America and Caribbean,H2 central production,solar,electrolysis,2040,solar panels,3.770019167104217
Central Asia,H2 central production,solar,electrolysis,2040,solar panels,4.41376048845979
China,H2 central production,solar,electrolysis,2040,solar panels,3.9499217717723094
EU-12,H2 central production,solar,electrolysis,2040,solar panels,5.724562385635373
EU-15,H2 central production,solar,electrolysis,2040,solar panels,5.172603084978502
Europe_Eastern,H2 central production,solar,electrolysis,2040,solar panels,5.817337062923042
Europe_Non_EU,H2 central production,solar,electrolysis,2040,solar panels,4.316068488252344
European Free Trade Association,H2 central production,solar,electrolysis,2040,solar panels,8.621269434263857
India,H2 central production,solar,electrolysis,2040,solar panels,3.830547973781589
Indonesia,H2 central production,solar,electrolysis,2040,solar panels,4.088317188169073
Japan,H2 central production,solar,electrolysis,2040,solar panels,5.010135263093373
Mexico,H2 central production,solar,electrolysis,2040,solar panels,3.5298526076493357
Middle East,H2 central production,solar,electrolysis,2040,solar panels,3.4616493802477106
Pakistan,H2 central production,solar,electrolysis,2040,solar panels,3.649689980852037
Russia,H2 central production,solar,electrolysis,2040,solar panels,7.276560031107204
South Africa,H2 central production,solar,electrolysis,2040,solar panels,3.4312485723156168
South America_Northern,H2 central production,solar,electrolysis,2040,solar panels,3.8980159512334454
South America_Southern,H2 central production,solar,electrolysis,2040,solar panels,3.937214120545098
South Asia,H2 central production,solar,electrolysis,2040,solar panels,3.718918552637006
South Korea,H2 central production,solar,electrolysis,2040,solar panels,4.528705308413182
Southeast Asia,H2 central production,solar,electrolysis,2040,solar panels,3.985746433911817
Taiwan,H2 central production,solar,electrolysis,2040,solar panels,4.738620115975057
Argentina,H2 central production,solar,electrolysis,2040,solar panels,4.0692258522917895
Colombia,H2 central production,solar,electrolysis,2040,solar panels,4.329769951416984
USA,H2 central production,solar,electrolysis,2045,solar panels,4.305072359759373
Africa_Eastern,H2 central production,solar,electrolysis,2045,solar panels,3.0493167167747397
Africa_Northern,H2 central production,solar,electrolysis,2045,solar panels,3.072872396190031
Africa_Southern,H2 central production,solar,electrolysis,2045,solar panels,3.124813636845973
Africa_Western,H2 central production,solar,electrolysis,2045,solar panels,3.1473265991911097
Australia_NZ,H2 central production,solar,electrolysis,2045,solar panels,3.1594395046196766
Brazil,H2 central production,solar,electrolysis,2045,solar panels,3.4899274048249844
Canada,H2 central production,solar,electrolysis,2045,solar panels,6.634387476299684
Central America and Caribbean,H2 central production,solar,electrolysis,2045,solar panels,3.4258076559193054
Central Asia,H2 central production,solar,electrolysis,2045,solar panels,4.010773898630868
China,H2 central production,solar,electrolysis,2045,solar panels,3.589284734701684
EU-12,H2 central production,solar,electrolysis,2045,solar panels,5.201896536393715
EU-15,H2 central production,solar,electrolysis,2045,solar panels,4.700332402596858
Europe_Eastern,H2 central production,solar,electrolysis,2045,solar panels,5.28620067004396
Europe_Non_EU,H2 central production,solar,electrolysis,2045,solar panels,3.922001405070894
European Free Trade Association,H2 central production,solar,electrolysis,2045,solar panels,7.83412749976286
India,H2 central production,solar,electrolysis,2045,solar panels,3.480810041882842
Indonesia,H2 central production,solar,electrolysis,2045,solar panels,3.7150443279613508
Japan,H2 central production,solar,electrolysis,2045,solar panels,4.552698270412292
Mexico,H2 central production,solar,electrolysis,2045,solar panels,3.2075688614708664
Middle East,H2 central production,solar,electrolysis,2045,solar panels,3.1455927472299505
Pakistan,H2 central production,solar,electrolysis,2045,solar panels,3.316464804007522
Russia,H2 central production,solar,electrolysis,2045,solar panels,6.612193190113395
South Africa,H2 central production,solar,electrolysis,2045,solar panels,3.117967603711146
South America_Northern,H2 central production,solar,electrolysis,2045,solar panels,3.5421180362030666
South America_Southern,H2 central production,solar,electrolysis,2045,solar panels,3.5777373215630996
South Asia,H2 central production,solar,electrolysis,2045,solar panels,3.379372646306763
South Korea,H2 central production,solar,electrolysis,2045,solar panels,4.115223989399786
Southeast Asia,H2 central production,solar,electrolysis,2045,solar panels,3.621838521934155
Taiwan,H2 central production,solar,electrolysis,2045,solar panels,4.305973087205745
Argentina,H2 central production,solar,electrolysis,2045,solar panels,3.697696075416428
Colombia,H2 central production,solar,electrolysis,2045,solar panels,3.934451892807479
USA,H2 central production,solar,electrolysis,2050,solar panels,4.041806123436633
Africa_Eastern,H2 central production,solar,electrolysis,2050,solar panels,2.8628431645796324
Africa_Northern,H2 central production,solar,electrolysis,2050,solar panels,2.8849583536743295
Africa_Southern,H2 central production,solar,electrolysis,2050,solar panels,2.9337232540054865
Africa_Western,H2 central production,solar,electrolysis,2050,solar panels,2.954859490858044
Australia_NZ,H2 central production,solar,electrolysis,2050,solar panels,2.9662316609965558
Brazil,H2 central production,solar,electrolysis,2050,solar panels,3.2765093769432836
Canada,H2 central production,solar,electrolysis,2050,solar panels,6.2286776356200795
Central America and Caribbean,H2 central production,solar,electrolysis,2050,solar panels,3.21631071543352
Central Asia,H2 central production,solar,electrolysis,2050,solar panels,3.7655047693814225
China,H2 central production,solar,electrolysis,2050,solar panels,3.3697907508076717
EU-12,H2 central production,solar,electrolysis,2050,solar panels,4.88378719735505
EU-15,H2 central production,solar,electrolysis,2050,solar panels,4.412894999066975
Europe_Eastern,H2 central production,solar,electrolysis,2050,solar panels,4.962935916620161
Europe_Non_EU,H2 central production,solar,electrolysis,2050,solar panels,3.6821609418961403
European Free Trade Association,H2 central production,solar,electrolysis,2050,solar panels,7.355050474016808
India,H2 central production,solar,electrolysis,2050,solar panels,3.267949564171355
Indonesia,H2 central production,solar,electrolysis,2050,solar panels,3.487859821810751
Japan,H2 central production,solar,electrolysis,2050,solar panels,4.2742890733990535
Mexico,H2 central production,solar,electrolysis,2050,solar panels,3.011417784011938
Middle East,H2 central production,solar,electrolysis,2050,solar panels,2.953231668399297
Pakistan,H2 central production,solar,electrolysis,2050,solar panels,3.113654459863458
Russia,H2 central production,solar,electrolysis,2050,solar panels,6.207840587060444
South Africa,H2 central production,solar,electrolysis,2050,solar panels,2.9272958733871635
South America_Northern,H2 central production,solar,electrolysis,2050,solar panels,3.325508417113133
South America_Southern,H2 central production,solar,electrolysis,2050,solar panels,3.358949491652625
South Asia,H2 central production,solar,electrolysis,2050,solar panels,3.1727153259696594
South Korea,H2 central production,solar,electrolysis,2050,solar panels,3.863567468724047
Southeast Asia,H2 central production,solar,electrolysis,2050,solar panels,3.400353790306643
Taiwan,H2 central production,solar,electrolysis,2050,solar panels,4.042651769085314
Argentina,H2 central production,solar,electrolysis,2050,solar panels,3.4715724594838338
Colombia,H2 central production,solar,electrolysis,2050,solar panels,3.6938500503171463
USA,H2 central production,solar,electrolysis,2055,solar panels,3.8765900423695623
Africa_Eastern,H2 central production,solar,electrolysis,2055,solar panels,2.7458193109071733
Africa_Northern,H2 central production,solar,electrolysis,2055,solar panels,2.767030501946868
Africa_Southern,H2 central production,solar,electrolysis,2055,solar panels,2.8138020494351905
Africa_Western,H2 central production,solar,electrolysis,2055,solar panels,2.8340743046630386
Australia_NZ,H2 central production,solar,electrolysis,2055,solar panels,2.844981616932041
Brazil,H2 central production,solar,electrolysis,2055,solar panels,3.1425761742349363
Canada,H2 central production,solar,electrolysis,2055,solar panels,5.974069255663383
Central America and Caribbean,H2 central production,solar,electrolysis,2055,solar panels,3.0848382410818487
Central Asia,H2 central production,solar,electrolysis,2055,solar panels,3.611583002172166
China,H2 central production,solar,electrolysis,2055,solar panels,3.232044504485713
EU-12,H2 central production,solar,electrolysis,2055,solar panels,4.684153628383547
EU-15,H2 central production,solar,electrolysis,2055,solar panels,4.232509994036995
Europe_Eastern,H2 central production,solar,electrolysis,2055,solar panels,4.760067001662457
Europe_Non_EU,H2 central production,solar,electrolysis,2055,solar panels,3.5316460032525594
European Free Trade Association,H2 central production,solar,electrolysis,2055,solar panels,7.054399582248075
India,H2 central production,solar,electrolysis,2055,solar panels,3.13436625917647
